VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,        2008,               -32,      -4.358359686,      -4.875799129,      -21.24821577,      -21.57896587,      -15.94129319,               -32,      0.8705648527,      -0.469917628,       4.377116491,        2.14439006
          0,           0,        2009,               -32,      -4.358382338,      -4.875821781,      -21.24799195,      -21.57874175,      -15.94117936,               -32,      0.8703183289,     -0.4701134408,       4.376881282,       2.144050267
          0,           0,        2010,               -32,      -4.358404964,      -4.875844407,      -21.24776814,      -21.57851764,      -15.94106568,               -32,      0.8700719097,      -0.470309158,        4.37664619,       2.143710352
          0,           0,        2011,               -32,      -4.358427563,      -4.875867006,      -21.24754434,      -21.57829356,      -15.94095214,               -32,      0.8698255949,     -0.4705047798,       4.376411215,       2.143370317
          0,           0,        2012,               -32,      -4.358450135,      -4.875889578,      -21.24732056,      -21.57806948,      -15.94083875,               -32,      0.8695793845,     -0.4707003062,       4.376176356,       2.143030161
          0,           0,        2013,               -32,      -4.358472682,      -4.875912124,      -21.24709679,      -21.57784542,       -15.9407255,               -32,      0.8693332783,     -0.4708957374,       4.375941613,       2.142689886
          0,           0,        2014,               -32,      -4.358495201,      -4.875934644,      -21.24687303,      -21.57762138,       -15.9406124,               -32,      0.8690872763,     -0.4710910734,       4.375706987,        2.14234949
          0,           0,        2015,               -32,      -4.358517694,      -4.875957137,      -21.24664929,      -21.57739735,      -15.94049945,               -32,      0.8688413783,     -0.4712863143,       4.375472477,       2.142008975
          0,           0,        2016,               -32,       -4.35854016,      -4.875979603,      -21.24642556,      -21.57717333,      -15.94038664,               -32,      0.8685955843,     -0.4714814602,       4.375238083,       2.141668341
          0,           0,        2017,               -32,      -4.358562599,      -4.876002042,      -21.24620184,      -21.57694933,      -15.94027398,               -32,      0.8683498941,     -0.4716765113,       4.375003804,       2.141327587
          0,           0,        2018,               -32,      -4.358585012,      -4.876024455,      -21.24597813,      -21.57672535,      -15.94016146,               -32,      0.8681043076,     -0.4718714675,       4.374769642,       2.140986715
          0,           0,        2019,               -32,      -4.358607398,      -4.876046841,      -21.24575444,      -21.57650138,      -15.94004909,               -32,      0.8678588248,      -0.472066329,       4.374535595,       2.140645724
          0,           0,        2020,               -32,      -4.358629757,        -4.8760692,      -21.24553076,      -21.57627742,      -15.93993686,               -32,      0.8676134455,     -0.4722610958,       4.374301664,       2.140304615
          0,           0,        2021,               -32,      -4.358652089,      -4.876091532,      -21.24530709,      -21.57605348,      -15.93982478,               -32,      0.8673681697,     -0.4724557681,       4.374067848,       2.139963389
          0,           0,        2022,               -32,      -4.358674394,      -4.876113837,      -21.24508344,      -21.57582955,      -15.93971284,               -32,      0.8671229972,     -0.4726503459,       4.373834148,       2.139622044
          0,           0,        2023,               -32,      -4.358696673,      -4.876136115,       -21.2448598,      -21.57560564,      -15.93960105,               -32,       0.866877928,     -0.4728448294,       4.373600562,       2.139280582
          0,           0,        2024,               -32,      -4.358718924,      -4.876158367,      -21.24463617,      -21.57538174,       -15.9394894,               -32,      0.8666329619,     -0.4730392185,       4.373367092,       2.138939003
          0,           0,        2025,               -32,      -4.358741148,      -4.876180591,      -21.24441255,      -21.57515786,       -15.9393779,               -32,      0.8663880988,     -0.4732335135,       4.373133737,       2.138597307
          0,           0,        2026,               -32,      -4.358763344,      -4.876202787,      -21.24418895,      -21.57493399,      -15.93926654,               -32,      0.8661433387,     -0.4734277143,       4.372900496,       2.138255494
          0,           0,        2027,               -32,      -4.358785514,      -4.876224957,      -21.24396536,      -21.57471014,      -15.93915533,               -32,      0.8658986814,     -0.4736218212,        4.37266737,       2.137913565
          0,           0,        2028,               -32,      -4.358807656,      -4.876247099,      -21.24374178,       -21.5744863,      -15.93904426,               -32,      0.8656541269,     -0.4738158341,       4.372434359,        2.13757152
          0,           0,        2029,               -32,      -4.358829771,      -4.876269214,      -21.24351822,      -21.57426248,      -15.93893334,               -32,       0.865409675,     -0.4740097531,       4.372201462,       2.137229359
          0,           0,        2030,               -32,      -4.358851859,      -4.876291302,      -21.24329467,      -21.57403867,      -15.93882256,               -32,      0.8651653257,     -0.4742035783,        4.37196868,       2.136887083
          0,           0,        2031,               -32,      -4.358873919,      -4.876313361,      -21.24307113,      -21.57381488,      -15.93871192,               -32,      0.8649210788,     -0.4743973099,       4.371736012,       2.136544691
          0,           0,        2032,               -32,      -4.358895951,      -4.876335394,      -21.24284761,       -21.5735911,      -15.93860143,               -32,      0.8646769343,     -0.4745909479,       4.371503458,       2.136202185
          0,           0,        2033,               -32,      -4.358917956,      -4.876357399,       -21.2426241,      -21.57336734,      -15.93849108,               -32,       0.864432892,     -0.4747844924,       4.371271018,       2.135859563
          0,           0,        2034,               -32,      -4.358939933,      -4.876379376,       -21.2424006,      -21.57314359,      -15.93838088,               -32,      0.8641889519,     -0.4749779435,       4.371038692,       2.135516827
          0,           0,        2035,               -32,      -4.358961882,      -4.876401325,      -21.24217711,      -21.57291986,      -15.93827082,               -32,      0.8639451138,     -0.4751713012,       4.370806479,       2.135173977
          0,           0,        2036,               -32,      -4.358983803,      -4.876423246,      -21.24195364,      -21.57269614,       -15.9381609,               -32,      0.8637013777,     -0.4753645657,        4.37057438,       2.134831013
          0,           0,        2037,               -32,      -4.359005696,      -4.876445139,      -21.24173018,      -21.57247243,      -15.93805113,               -32,      0.8634577435,     -0.4755577371,       4.370342395,       2.134487936
          0,           0,        2038,               -32,      -4.359027562,      -4.876467005,      -21.24150674,      -21.57224875,       -15.9379415,               -32,       0.863214211,     -0.4757508153,       4.370110523,       2.134144745
          0,           0,        2039,               -32,      -4.359049399,      -4.876488842,       -21.2412833,      -21.57202507,      -15.93783201,               -32,      0.8629707802,     -0.4759438007,       4.369878765,       2.133801441
          0,           0,        2040,               -32,      -4.359071208,      -4.876510651,      -21.24105988,      -21.57180141,      -15.93772267,               -32,      0.8627274509,     -0.4761366931,        4.36964712,       2.133458024
          0,           0,        2041,               -32,      -4.359092989,      -4.876532432,      -21.24083648,      -21.57157777,      -15.93761347,               -32,      0.8624842231,     -0.4763294928,       4.369415587,       2.133114494
          0,           0,        2042,               -32,      -4.359114741,      -4.876554184,      -21.24061308,      -21.57135414,      -15.93750442,               -32,      0.8622410967,     -0.4765221997,       4.369184168,       2.132770852
          0,           0,        2043,               -32,      -4.359136465,      -4.876575908,       -21.2403897,      -21.57113052,       -15.9373955,               -32,      0.8619980716,     -0.4767148141,       4.368952862,       2.132427098
          0,           0,        2044,               -32,       -4.35915816,      -4.876597603,      -21.24016633,      -21.57090692,      -15.93728673,               -32,      0.8617551477,     -0.4769073359,       4.368721668,       2.132083232
          0,           0,        2045,               -32,      -4.359179827,       -4.87661927,      -21.23994298,      -21.57068334,       -15.9371781,               -32,      0.8615123248,     -0.4770997652,       4.368490587,       2.131739255
          0,           0,        2046,               -32,      -4.359201465,      -4.876640908,      -21.23971964,      -21.57045977,      -15.93706962,               -32,      0.8612696029,     -0.4772921022,       4.368259618,       2.131395166
          0,           0,        2047,               -32,      -4.359223074,      -4.876662517,      -21.23949631,      -21.57023621,      -15.93696128,               -32,      0.8610269819,     -0.4774843469,       4.368028762,       2.131050967
          0,           0,        2048,               -32,      -4.359244655,      -4.876684098,      -21.23927299,      -21.57001267,      -15.93685308,               -32,      0.8607844618,     -0.4776764994,       4.367798018,       2.130706656
          0,           0,        2049,               -32,      -4.359266206,      -4.876705649,      -21.23904969,      -21.56978915,      -15.93674502,               -32,      0.8605420423,     -0.4778685598,       4.367567386,       2.130362236
          0,           0,        2050,               -32,      -4.359287728,      -4.876727171,       -21.2388264,      -21.56956564,       -15.9366371,               -32,      0.8602997234,     -0.4780605282,       4.367336866,       2.130017705
          0,           0,        2051,               -32,      -4.359309221,      -4.876748664,      -21.23860313,      -21.56934214,      -15.93652933,               -32,       0.860057505,     -0.4782524046,       4.367106458,       2.129673064
          0,           0,        2052,               -32,      -4.359330685,      -4.876770128,      -21.23837986,      -21.56911866,       -15.9364217,               -32,       0.859815387,     -0.4784441892,       4.366876162,       2.129328313
          0,           0,        2053,               -32,      -4.359352119,      -4.876791562,      -21.23815661,      -21.56889519,      -15.93631421,               -32,      0.8595733694,      -0.478635882,       4.366645977,       2.128983453
          0,           0,        2054,               -32,      -4.359373524,      -4.876812967,      -21.23793338,      -21.56867174,      -15.93620687,               -32,       0.859331452,     -0.4788274832,       4.366415905,       2.128638484
          0,           0,        2055,               -32,      -4.359394899,      -4.876834342,      -21.23771016,       -21.5684483,      -15.93609966,               -32,      0.8590896347,     -0.4790189927,       4.366185943,       2.128293406
          0,           0,        2056,               -32,      -4.359416244,      -4.876855687,      -21.23748694,      -21.56822488,       -15.9359926,               -32,      0.8588479174,     -0.4792104107,       4.365956093,        2.12794822
          0,           0,        2057,               -32,       -4.35943756,      -4.876877002,      -21.23726375,      -21.56800148,      -15.93588568,               -32,      0.8586063001,     -0.4794017373,       4.365726354,       2.127602925
          0,           0,        2058,               -32,      -4.359458845,      -4.876898288,      -21.23704056,      -21.56777808,       -15.9357789,               -32,      0.8583647826,     -0.4795929725,       4.365496727,       2.127257522
          0,           0,        2059,               -32,      -4.359480101,      -4.876919544,      -21.23681739,      -21.56755471,      -15.93567226,               -32,      0.8581233648,     -0.4797841164,        4.36526721,       2.126912011
          0,           0,        2060,               -32,      -4.359501326,      -4.876940769,      -21.23659424,      -21.56733135,      -15.93556576,               -32,      0.8578820467,     -0.4799751692,       4.365037804,       2.126566393
          0,           0,        2061,               -32,      -4.359522521,      -4.876961964,      -21.23637109,        -21.567108,       -15.9354594,               -32,      0.8576408282,     -0.4801661308,       4.364808509,       2.126220668
          0,           0,        2062,               -32,      -4.359543686,      -4.876983129,      -21.23614796,      -21.56688467,      -15.93535319,               -32,      0.8573997091,     -0.4803570014,       4.364579325,       2.125874835
          0,           0,        2063,               -32,       -4.35956482,      -4.877004263,      -21.23592484,      -21.56666135,      -15.93524711,               -32,      0.8571586894,     -0.4805477811,       4.364350251,       2.125528896
          0,           0,        2064,               -32,      -4.359585924,      -4.877025367,      -21.23570174,      -21.56643805,      -15.93514118,               -32,       0.856917769,       -0.48073847,       4.364121288,        2.12518285
          0,           0,        2065,               -32,      -4.359606997,      -4.877046439,      -21.23547865,      -21.56621476,      -15.93503539,               -32,      0.8566769478,     -0.4809290681,       4.363892435,       2.124836698
          0,           0,        2066,               -32,      -4.359628039,      -4.877067482,      -21.23525557,      -21.56599149,      -15.93492974,               -32,      0.8564362256,     -0.4811195755,       4.363663692,        2.12449044
          0,           0,        2067,               -32,       -4.35964905,      -4.877088493,       -21.2350325,      -21.56576823,      -15.93482423,               -32,      0.8561956025,     -0.4813099923,        4.36343506,       2.124144077
          0,           0,        2068,               -32,       -4.35967003,      -4.877109473,      -21.23480945,      -21.56554499,      -15.93471885,               -32,      0.8559550782,     -0.4815003186,       4.363206537,       2.123797608
          0,           0,        2069,               -32,      -4.359690978,      -4.877130421,      -21.23458641,      -21.56532176,      -15.93461362,               -32,      0.8557146528,     -0.4816905544,       4.362978124,       2.123451034
          0,           0,        2070,               -32,      -4.359711896,      -4.877151339,      -21.23436339,      -21.56509855,      -15.93450853,               -32,       0.855474326,     -0.4818806999,       4.362749822,       2.123104355
          0,           0,        2071,               -32,      -4.359732782,      -4.877172225,      -21.23414038,      -21.56487535,      -15.93440359,               -32,      0.8552340979,     -0.4820707551,       4.362521628,       2.122757571
          0,           0,        2072,               -32,      -4.359753636,      -4.877193079,      -21.23391738,      -21.56465217,      -15.93429878,               -32,      0.8549939684,     -0.4822607201,       4.362293545,       2.122410684
          0,           0,        2073,               -32,      -4.359774459,      -4.877213902,      -21.23369439,        -21.564429,      -15.93419411,               -32,      0.8547539372,      -0.482450595,        4.36206557,       2.122063692
          0,           0,        2074,               -32,       -4.35979525,      -4.877234693,      -21.23347142,      -21.56420585,      -15.93408958,               -32,      0.8545140044,     -0.4826403799,       4.361837705,       2.121716596
          0,           0,        2075,               -32,      -4.359816009,      -4.877255452,      -21.23324846,      -21.56398271,      -15.93398519,               -32,      0.8542741699,     -0.4828300748,        4.36160995,       2.121369396
          0,           0,        2076,               -32,      -4.359836736,      -4.877276179,      -21.23302551,      -21.56375958,      -15.93388094,               -32,      0.8540344335,     -0.4830196799,       4.361382303,       2.121022094
          0,           0,        2077,               -32,       -4.35985743,      -4.877296873,      -21.23280258,      -21.56353648,      -15.93377683,               -32,      0.8537947952,     -0.4832091951,       4.361154766,       2.120674688
          0,           0,        2078,               -32,      -4.359878092,      -4.877317535,      -21.23257966,      -21.56331338,      -15.93367286,               -32,      0.8535552549,     -0.4833986207,       4.360927337,        2.12032718
          0,           0,        2079,               -32,      -4.359898722,      -4.877338165,      -21.23235676,      -21.56309031,      -15.93356902,               -32,      0.8533158125,     -0.4835879566,       4.360700017,       2.119979569
          0,           0,        2080,               -32,      -4.359919319,      -4.877358762,      -21.23213386,      -21.56286724,      -15.93346533,               -32,      0.8530764678,     -0.4837772029,       4.360472806,       2.119631856
          0,           0,        2081,               -32,      -4.359939884,      -4.877379327,      -21.23191099,      -21.56264419,      -15.93336178,               -32,      0.8528372209,     -0.4839663598,       4.360245704,       2.119284041
          0,           0,        2082,               -32,      -4.359960415,      -4.877399858,      -21.23168812,      -21.56242116,      -15.93325836,               -32,      0.8525980715,     -0.4841554273,       4.360018709,       2.118936124
          0,           0,        2083,               -32,      -4.359980914,      -4.877420357,      -21.23146527,      -21.56219814,      -15.93315509,               -32,      0.8523590197,     -0.4843444056,       4.359791824,       2.118588106
          0,           0,        2084,               -32,      -4.360001382,      -4.877440825,      -21.23124243,      -21.56197514,      -15.93305195,               -32,      0.8521200653,      -0.484533295,       4.359565046,       2.118239986
          0,           0,        2085,               -32,       -4.36002182,      -4.877461263,       -21.2310196,      -21.56175215,      -15.93294896,               -32,      0.8518812081,     -0.4847220958,       4.359338377,       2.117891766
          0,           0,        2086,               -32,      -4.360042229,      -4.877481672,      -21.23079679,      -21.56152918,       -15.9328461,               -32,      0.8516424481,     -0.4849108079,       4.359111815,       2.117543445
          0,           0,        2087,               -32,      -4.360062608,      -4.877502051,      -21.23057399,      -21.56130622,      -15.93274338,               -32,      0.8514037852,     -0.4850994316,       4.358885362,       2.117195024
          0,           0,        2088,               -32,      -4.360082959,      -4.877522402,       -21.2303512,      -21.56108327,       -15.9326408,               -32,      0.8511652193,     -0.4852879668,       4.358659016,       2.116846502
          0,           0,        2089,               -32,       -4.36010328,      -4.877542723,      -21.23012843,      -21.56086034,      -15.93253835,               -32,      0.8509267503,     -0.4854764137,       4.358432777,       2.116497881
          0,           0,        2090,               -32,      -4.360123573,      -4.877563016,      -21.22990567,      -21.56063743,      -15.93243605,               -32,      0.8506883782,     -0.4856647723,       4.358206647,        2.11614916
          0,           0,        2091,               -32,      -4.360143837,       -4.87758328,      -21.22968293,      -21.56041453,      -15.93233388,               -32,      0.8504501027,     -0.4858530427,       4.357980624,        2.11580034
          0,           0,        2092,               -32,      -4.360164073,      -4.877603516,      -21.22946019,      -21.56019165,      -15.93223186,               -32,      0.8502119239,      -0.486041225,       4.357754708,        2.11545142
          0,           0,        2093,               -32,      -4.360184281,      -4.877623724,      -21.22923748,      -21.55996878,      -15.93212996,               -32,      0.8499738416,     -0.4862293192,       4.357528899,       2.115102402
          0,           0,        2094,               -32,      -4.360204461,      -4.877643904,      -21.22901477,      -21.55974593,      -15.93202821,               -32,      0.8497358558,     -0.4864173255,       4.357303197,       2.114753286
          0,           0,        2095,               -32,      -4.360224614,      -4.877664057,      -21.22879208,      -21.55952309,       -15.9319266,               -32,      0.8494979664,      -0.486605244,       4.357077603,       2.114404071
          0,           0,        2096,               -32,      -4.360244739,      -4.877684182,       -21.2285694,      -21.55930026,      -15.93182512,               -32,      0.8492601732,     -0.4867930746,       4.356852115,       2.114054758
          0,           0,        2097,               -32,      -4.360264838,      -4.877704281,      -21.22834673,      -21.55907745,      -15.93172378,               -32,      0.8490224762,     -0.4869808175,       4.356626734,       2.113705347
          0,           0,        2098,               -32,      -4.360284909,      -4.877724352,      -21.22812408,      -21.55885466,      -15.93162258,               -32,      0.8487848753,     -0.4871684727,        4.35640146,       2.113355839
          0,           0,        2099,               -32,      -4.360304954,      -4.877744397,      -21.22790144,      -21.55863188,      -15.93152152,               -32,      0.8485473704,     -0.4873560404,       4.356176292,       2.113006234
          0,           0,        2100,               -32,      -4.360324972,      -4.877764415,      -21.22767882,      -21.55840912,      -15.93142059,               -32,      0.8483099614,     -0.4875435206,       4.355951231,       2.112656531
          0,           0,        2101,               -32,      -4.360344964,      -4.877784407,      -21.22745621,      -21.55818637,       -15.9313198,               -32,      0.8480726482,     -0.4877309134,       4.355726276,       2.112306732
          0,           0,        2102,               -32,      -4.360364929,      -4.877804372,      -21.22723361,      -21.55796363,      -15.93121915,               -32,      0.8478354308,     -0.4879182188,       4.355501428,       2.111956837
          0,           0,        2103,               -32,      -4.360384869,      -4.877824312,      -21.22701102,      -21.55774091,      -15.93111863,               -32,       0.847598309,      -0.488105437,       4.355276685,       2.111606846
          0,           0,        2104,               -32,      -4.360404783,      -4.877844226,      -21.22678845,      -21.55751821,      -15.93101825,               -32,      0.8473612827,      -0.488292568,       4.355052049,       2.111256758
          0,           0,        2105,               -32,      -4.360424671,      -4.877864114,      -21.22656589,      -21.55729552,      -15.93091801,               -32,      0.8471243519,     -0.4884796119,       4.354827518,       2.110906575
          0,           0,        2106,               -32,      -4.360444534,      -4.877883977,      -21.22634335,      -21.55707285,       -15.9308179,               -32,      0.8468875165,     -0.4886665688,       4.354603094,       2.110556296
          0,           0,        2107,               -32,      -4.360464371,      -4.877903814,      -21.22612082,      -21.55685019,      -15.93071793,               -32,      0.8466507764,     -0.4888534387,       4.354378775,       2.110205923
          0,           0,        2108,               -32,      -4.360484183,      -4.877923626,       -21.2258983,      -21.55662754,       -15.9306181,               -32,      0.8464141315,     -0.4890402218,       4.354154561,       2.109855454
          0,           0,        2109,               -32,      -4.360503971,      -4.877943414,       -21.2256758,      -21.55640492,      -15.93051841,               -32,      0.8461775817,      -0.489226918,       4.353930454,       2.109504891
          0,           0,        2110,               -32,      -4.360523733,      -4.877963176,      -21.22545331,       -21.5561823,      -15.93041885,               -32,      0.8459411269,     -0.4894135276,       4.353706451,       2.109154234
          0,           0,        2111,               -32,      -4.360543471,      -4.877982914,      -21.22523083,       -21.5559597,      -15.93031942,               -32,       0.845704767,     -0.4896000505,       4.353482554,       2.108803483
          0,           0,        2112,               -32,      -4.360563184,      -4.878002627,      -21.22500837,      -21.55573712,      -15.93022013,               -32,       0.845468502,     -0.4897864868,       4.353258762,       2.108452637
          0,           0,        2113,               -32,      -4.360582872,      -4.878022315,      -21.22478592,      -21.55551455,      -15.93012098,               -32,      0.8452323318,     -0.4899728367,       4.353035076,       2.108101699
          0,           0,        2114,               -32,      -4.360602537,       -4.87804198,      -21.22456348,        -21.555292,      -15.93002197,               -32,      0.8449962562,     -0.4901591002,       4.352811494,       2.107750667
          0,           0,        2115,               -32,      -4.360622177,       -4.87806162,      -21.22434106,      -21.55506946,      -15.92992309,               -32,      0.8447602752,     -0.4903452774,       4.352588017,       2.107399541
          0,           0,        2116,               -32,      -4.360641793,      -4.878081236,      -21.22411865,      -21.55484693,      -15.92982434,               -32,      0.8445243886,     -0.4905313683,       4.352364645,       2.107048324
          0,           0,        2117,               -32,      -4.360661385,      -4.878100828,      -21.22389625,      -21.55462442,      -15.92972573,               -32,      0.8442885965,     -0.4907173731,       4.352141377,       2.106697013
          0,           0,        2118,               -32,      -4.360680954,      -4.878120397,      -21.22367387,      -21.55440193,      -15.92962726,               -32,      0.8440528987,     -0.4909032918,       4.351918215,       2.106345611
          0,           0,        2119,               -32,      -4.360700498,      -4.878139941,       -21.2234515,      -21.55417945,      -15.92952892,               -32,      0.8438172952,     -0.4910891244,       4.351695156,       2.105994116
          0,           0,        2120,               -32,       -4.36072002,      -4.878159462,      -21.22322914,      -21.55395699,      -15.92943072,               -32,      0.8435817857,     -0.4912748711,       4.351472202,        2.10564253
          0,           0,        2121,               -32,      -4.360739517,       -4.87817896,       -21.2230068,      -21.55373454,      -15.92933265,               -32,      0.8433463704,      -0.491460532,       4.351249352,       2.105290853
          0,           0,        2122,               -32,      -4.360758991,      -4.878198434,      -21.22278447,      -21.55351211,      -15.92923472,               -32,       0.843111049,     -0.4916461071,       4.351026607,       2.104939084
          0,           0,        2123,               -32,      -4.360778442,      -4.878217885,      -21.22256216,      -21.55328969,      -15.92913692,               -32,      0.8428758215,     -0.4918315964,       4.350803965,       2.104587224
          0,           0,        2124,               -32,       -4.36079787,      -4.878237313,      -21.22233986,      -21.55306728,      -15.92903926,               -32,      0.8426406877,     -0.4920170002,       4.350581428,       2.104235274
          0,           0,        2125,               -32,      -4.360817275,      -4.878256718,      -21.22211757,       -21.5528449,      -15.92894173,               -32,      0.8424056477,     -0.4922023184,       4.350358994,       2.103883233
          0,           0,        2126,               -32,      -4.360836657,        -4.8782761,       -21.2218953,      -21.55262252,      -15.92884434,               -32,      0.8421707013,     -0.4923875511,       4.350136664,       2.103531102
          0,           0,        2127,               -32,      -4.360856016,      -4.878295459,      -21.22167304,      -21.55240016,      -15.92874708,               -32,      0.8419358485,     -0.4925726985,       4.349914438,       2.103178882
          0,           0,        2128,               -32,      -4.360875352,      -4.878314795,      -21.22145079,      -21.55217782,      -15.92864996,               -32,      0.8417010891,     -0.4927577605,       4.349692315,       2.102826571
          0,           0,        2129,               -32,      -4.360894665,      -4.878334108,      -21.22122856,      -21.55195549,      -15.92855297,               -32,       0.841466423,     -0.4929427373,       4.349470296,       2.102474172
          0,           0,        2130,               -32,      -4.360913956,      -4.878353399,      -21.22100634,      -21.55173318,      -15.92845611,               -32,      0.8412318503,     -0.4931276289,        4.34924838,       2.102121683
          0,           0,        2131,               -32,      -4.360933224,      -4.878372667,      -21.22078413,      -21.55151088,      -15.92835939,               -32,      0.8409973707,     -0.4933124354,       4.349026567,       2.101769106
          0,           0,        2132,               -32,       -4.36095247,      -4.878391913,      -21.22056194,       -21.5512886,       -15.9282628,               -32,      0.8407629842,     -0.4934971569,       4.348804858,       2.101416439
          0,           0,        2133,               -32,      -4.360971693,      -4.878411136,      -21.22033976,      -21.55106633,      -15.92816635,               -32,      0.8405286908,     -0.4936817935,       4.348583251,       2.101063685
          0,           0,        2134,               -32,      -4.360990894,      -4.878430337,      -21.22011759,      -21.55084407,      -15.92807003,               -32,      0.8402944903,     -0.4938663452,       4.348361748,       2.100710843
          0,           0,        2135,               -32,      -4.361010072,      -4.878449515,      -21.21989544,      -21.55062184,      -15.92797384,               -32,      0.8400603826,     -0.4940508121,       4.348140347,       2.100357913
          0,           0,        2136,               -32,      -4.361029229,      -4.878468672,       -21.2196733,      -21.55039961,      -15.92787779,               -32,      0.8398263678,     -0.4942351943,       4.347919049,       2.100004895
          0,           0,        2137,               -32,      -4.361048363,      -4.878487806,      -21.21945118,      -21.55017741,      -15.92778187,               -32,      0.8395924456,     -0.4944194918,       4.347697853,        2.09965179
          0,           0,        2138,               -32,      -4.361067474,      -4.878506917,      -21.21922907,      -21.54995521,      -15.92768608,               -32,      0.8393586159,     -0.4946037048,       4.347476761,       2.099298598
          0,           0,        2139,               -32,      -4.361086564,      -4.878526007,      -21.21900697,      -21.54973304,      -15.92759043,               -32,      0.8391248789,     -0.4947878333,        4.34725577,       2.098945319
          0,           0,        2140,               -32,      -4.361105632,      -4.878545075,      -21.21878489,      -21.54951087,      -15.92749491,               -32,      0.8388912342,     -0.4949718773,       4.347034882,       2.098591954
          0,           0,        2141,               -32,      -4.361124677,       -4.87856412,      -21.21856282,      -21.54928872,      -15.92739953,               -32,      0.8386576819,      -0.495155837,       4.346814096,       2.098238503
          0,           0,        2142,               -32,      -4.361143701,      -4.878583144,      -21.21834076,      -21.54906659,      -15.92730427,               -32,      0.8384242218,     -0.4953397125,       4.346593413,       2.097884966
          0,           0,        2143,               -32,      -4.361162703,      -4.878602146,      -21.21811872,      -21.54884447,      -15.92720915,               -32,      0.8381908539,     -0.4955235037,       4.346372831,       2.097531343
          0,           0,        2144,               -32,      -4.361181682,      -4.878621125,      -21.21789669,      -21.54862237,      -15.92711417,               -32,      0.8379575781,     -0.4957072108,       4.346152351,       2.097177635
          0,           0,        2145,               -32,       -4.36120064,      -4.878640083,      -21.21767467,      -21.54840028,      -15.92701931,               -32,      0.8377243943,     -0.4958908339,       4.345931974,       2.096823841
          0,           0,        2146,               -32,      -4.361219576,      -4.878659019,      -21.21745267,      -21.54817821,      -15.92692459,               -32,      0.8374913024,     -0.4960743729,       4.345711698,       2.096469963
          0,           0,        2147,               -32,       -4.36123849,      -4.878677933,      -21.21723068,      -21.54795615,         -15.92683,               -32,      0.8372583024,     -0.4962578281,       4.345491523,          2.096116
          0,           0,        2148,               -32,      -4.361257383,      -4.878696825,      -21.21700871,      -21.54773411,      -15.92673554,               -32,      0.8370253941,     -0.4964411995,        4.34527145,       2.095761953
          0,           0,        2149,               -32,      -4.361276253,      -4.878715696,      -21.21678675,      -21.54751209,      -15.92664122,               -32,      0.8367925775,     -0.4966244871,       4.345051479,       2.095407821
          0,           0,        2150,               -32,      -4.361295102,      -4.878734545,       -21.2165648,      -21.54729007,      -15.92654702,               -32,      0.8365598525,     -0.4968076911,       4.344831609,       2.095053606
          0,           0,        2151,               -32,      -4.361313929,      -4.878753372,      -21.21634287,      -21.54706808,      -15.92645296,               -32,      0.8363272189,     -0.4969908114,        4.34461184,       2.094699307
          0,           0,        2152,               -32,      -4.361332734,      -4.878772177,      -21.21612095,      -21.54684609,      -15.92635903,               -32,      0.8360946769,     -0.4971738482,       4.344392172,       2.094344925
          0,           0,        2153,               -32,      -4.361351518,      -4.878790961,      -21.21589904,      -21.54662413,      -15.92626524,               -32,      0.8358622261,     -0.4973568015,       4.344172605,        2.09399046
          0,           0,        2154,               -32,       -4.36137028,      -4.878809722,      -21.21567715,      -21.54640218,      -15.92617157,               -32,      0.8356298666,     -0.4975396715,        4.34395314,       2.093635912
          0,           0,        2155,               -32,       -4.36138902,      -4.878828463,      -21.21545527,      -21.54618024,      -15.92607804,               -32,      0.8353975983,     -0.4977224582,       4.343733775,       2.093281281
          0,           0,        2156,               -32,      -4.361407738,      -4.878847181,       -21.2152334,      -21.54595832,      -15.92598464,               -32,       0.835165421,     -0.4979051616,       4.343514511,       2.092926568
          0,           0,        2157,               -32,      -4.361426435,      -4.878865878,      -21.21501155,      -21.54573641,      -15.92589137,               -32,      0.8349333348,     -0.4980877818,       4.343295347,       2.092571773
          0,           0,        2158,               -32,       -4.36144511,      -4.878884553,      -21.21478972,      -21.54551452,      -15.92579823,               -32,      0.8347013395,     -0.4982703189,       4.343076284,       2.092216897
          0,           0,        2159,               -32,      -4.361463763,      -4.878903206,      -21.21456789,      -21.54529264,      -15.92570522,               -32,       0.834469435,      -0.498452773,       4.342857322,       2.091861939
          0,           0,        2160,               -32,      -4.361482395,      -4.878921837,      -21.21434608,      -21.54507078,      -15.92561234,               -32,      0.8342376213,     -0.4986351442,        4.34263846,       2.091506899
          0,           0,        2161,               -32,      -4.361501004,      -4.878940447,      -21.21412429,      -21.54484894,       -15.9255196,               -32,      0.8340058983,     -0.4988174325,       4.342419698,       2.091151779
          0,           0,        2162,               -32,      -4.361519592,      -4.878959035,       -21.2139025,      -21.54462711,      -15.92542698,               -32,      0.8337742659,     -0.4989996379,       4.342201037,       2.090796578
