VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,   "rms[Rho_7]"   ,   "rms[Rho_8]"   ,   "rms[Rho_9]"   ,   "rms[Rho_10]"  ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  ,     "rms[nu]"    
          0,           0,         585,      -21.75900063,      -4.889141886,       -5.40658326,      -12.43616765,      -12.70845962,      -10.01754884,      -17.25770264,       -21.3480022,      -15.91452013,      -16.14157849,      -19.85249566,     -0.5735943183,      -1.505658719,       2.951974056,      0.2565697424,     -0.5525174047
          0,           0,         586,      -21.75508887,      -4.889266234,      -5.406707611,      -12.43455993,      -12.70678817,      -10.01664009,      -17.25685196,      -21.34348987,      -15.91365371,      -16.14095673,      -19.85161855,     -0.5739017937,      -1.506016188,       2.951469502,       0.256847814,     -0.5531659878
          0,           0,         587,       -21.7511841,      -4.889390145,      -5.406831526,      -12.43295497,      -12.70511955,      -10.01573292,      -17.25793125,      -21.33898572,      -15.91470705,       -16.1415686,      -19.85275788,     -0.5742091546,      -1.506373051,       2.950965546,      0.2571264421,     -0.5538137691
          0,           0,         588,      -21.74728631,      -4.889513622,      -5.406955006,      -12.43135276,      -12.70345377,       -10.0148273,      -17.25805773,      -21.33448972,      -15.91481211,      -16.14157834,      -19.85290243,     -0.5745164011,       -1.50672931,       2.950462188,      0.2574056238,      -0.554460748
          0,           0,         589,      -21.74339548,      -4.889636667,      -5.407078055,       -12.4297533,       -12.7017908,      -10.01392323,      -17.25804519,      -21.33000185,      -15.91477854,       -16.1414954,      -19.85290185,     -0.5748235332,      -1.507084969,       2.949959429,      0.2576853561,     -0.5551069235
          0,           0,         590,      -21.73951159,      -4.889759283,      -5.407200674,      -12.42815656,      -12.70013065,      -10.01302072,       -17.2570287,      -21.32552208,       -15.9137462,      -16.14078676,      -19.85185644,     -0.5751305511,       -1.50744003,       2.949457267,      0.2579656361,      -0.555752295
          0,           0,         591,       -21.7356346,      -4.889881471,      -5.407322866,      -12.42656255,       -12.6984733,      -10.01211976,      -17.25706712,      -21.32105039,      -15.91376274,      -16.14073819,      -19.85190879,     -0.5754374546,      -1.507794495,       2.948955703,      0.2582464608,     -0.5563968618
          0,           0,         592,      -21.73176451,      -4.890003235,      -5.407444634,      -12.42497125,      -12.69681874,      -10.01122033,      -17.25765374,      -21.31658676,      -15.91432403,      -16.14103015,      -19.85253154,      -0.575744244,      -1.508148368,       2.948454738,      0.2585278273,      -0.557040623
          0,           0,         593,      -21.72790128,      -4.890124576,      -5.407565978,      -12.42338266,      -12.69516696,      -10.01032244,      -17.25785444,      -21.31213116,      -15.91450115,      -16.14108146,      -19.85275249,     -0.5760509192,      -1.508501651,        2.94795437,      0.2588097326,     -0.5576835779
          0,           0,         594,      -21.72404491,      -4.890245497,      -5.407686903,      -12.42179676,      -12.69351796,      -10.00942608,      -17.25825218,      -21.30768356,      -15.91487378,      -16.14125743,      -19.85317604,     -0.5763574803,      -1.508854347,         2.9474546,      0.2590921737,     -0.5583257259
          0,           0,         595,      -21.72019536,         -4.890366,      -5.407807409,      -12.42021354,      -12.69187173,      -10.00853124,      -17.25885155,      -21.30324394,      -15.91544635,      -16.14155619,      -19.85381452,     -0.5766639274,      -1.509206457,       2.946955428,      0.2593751476,     -0.5589670661
          0,           0,         596,      -21.71635262,      -4.890486088,        -5.4079275,        -12.418633,      -12.69022825,      -10.00763793,      -17.25899843,      -21.29881228,      -15.91556873,      -16.14157689,      -19.85398029,     -0.5769702604,      -1.509557986,       2.946456854,      0.2596586514,     -0.5596075978
          0,           0,         597,      -21.71251666,      -4.890605761,      -5.408047177,      -12.41705513,      -12.68858752,      -10.00674613,      -17.25911708,      -21.29438855,      -15.91566265,      -16.14157837,      -19.85411623,     -0.5772764795,      -1.509908935,       2.945958878,       0.259942682,     -0.5602473204
          0,           0,         598,      -21.70868747,      -4.890725023,      -5.408166443,      -12.41547991,      -12.68694952,      -10.00585584,      -17.25923451,      -21.28997273,      -15.91575497,      -16.14157848,       -19.8542508,     -0.5775825846,      -1.510259308,         2.9454615,      0.2602272364,     -0.5608862331
          0,           0,         599,      -21.70486502,      -4.890843876,      -5.408285299,      -12.41390734,      -12.68531426,      -10.00496706,      -17.25935203,       -21.2855648,      -15.91584698,      -16.14157849,      -19.85438542,     -0.5778885758,      -1.510609105,        2.94496472,      0.2605123117,     -0.5615243351
          0,           0,         600,      -21.70104929,      -4.890962322,      -5.408403749,      -12.41233741,      -12.68368171,      -10.00407977,      -17.25946958,      -21.28116473,       -15.9159386,      -16.14157849,      -19.85452006,     -0.5781944532,      -1.510958331,       2.944468537,      0.2607979049,     -0.5621616258
          0,           0,         601,      -21.69724027,      -4.891080363,      -5.408521793,      -12.41077012,      -12.68205188,      -10.00319399,      -17.25958711,       -21.2767725,      -15.91602978,      -16.14157849,      -19.85465466,     -0.5785002168,      -1.511306988,       2.943972952,      0.2610840128,     -0.5627981046
          0,           0,         602,      -21.69343793,      -4.891198002,      -5.408639435,      -12.40920544,      -12.68042475,      -10.00230969,      -17.25970459,      -21.27238808,       -15.9161205,      -16.14157849,       -19.8547892,     -0.5788058665,      -1.511655077,       2.943477965,      0.2613706326,     -0.5634337705
          0,           0,         603,      -21.68964225,      -4.891315239,      -5.408756676,      -12.40764338,      -12.67880031,      -10.00142688,      -17.25982202,      -21.26801145,      -15.91621075,      -16.14157849,      -19.85492368,     -0.5791114026,      -1.512002602,       2.942983576,      0.2616577611,     -0.5640686231
          0,           0,         604,      -21.68585321,      -4.891432078,      -5.408873518,      -12.40608392,      -12.67717856,      -10.00054555,      -17.25993941,       -21.2636426,      -15.91630051,      -16.14157849,       -19.8550581,     -0.5794168249,      -1.512349564,       2.942489785,      0.2619453954,     -0.5647026615
          0,           0,         605,      -21.68207079,      -4.891548521,      -5.408989965,      -12.40452705,      -12.67555948,      -9.999665703,      -17.26005674,      -21.25928148,      -15.91638979,      -16.14157849,      -19.85519247,     -0.5797221336,      -1.512695967,       2.941996591,      0.2622335325,     -0.5653358852
          0,           0,         606,      -21.67829497,      -4.891664569,      -5.409106016,      -12.40297277,      -12.67394308,      -9.998787324,      -17.26017403,      -21.25492809,      -15.91647858,      -16.14157849,      -19.85532677,     -0.5800273287,      -1.513041813,       2.941503995,      0.2625221692,     -0.5659682934
          0,           0,         607,      -21.67452574,      -4.891780225,      -5.409221676,      -12.40142107,      -12.67232933,      -9.997910411,      -17.26029127,       -21.2505824,      -15.91656686,      -16.14157849,      -19.85546101,     -0.5803324102,      -1.513387104,       2.941011997,      0.2628113026,     -0.5665998854
          0,           0,         608,      -21.67076306,      -4.891895491,      -5.409336945,      -12.39987194,      -12.67071823,      -9.997034961,      -17.26040845,      -21.24624439,      -15.91665465,      -16.14157849,      -19.85559519,     -0.5806373781,      -1.513731842,       2.940520596,      0.2631009296,     -0.5672306606
          0,           0,         609,      -21.66700693,      -4.892010369,      -5.409451827,      -12.39832536,      -12.66910977,      -9.996160969,      -17.25954813,      -21.24191402,      -15.91577204,      -16.14095673,      -19.85470562,     -0.5809422324,       -1.51407603,       2.940029793,      0.2633910472,     -0.5678606184
          0,           0,         610,      -21.66325731,      -4.892124861,      -5.409566322,      -12.39678134,      -12.66750395,      -9.995288429,      -17.26063512,      -21.23759129,      -15.91682117,       -16.1415686,      -19.85585487,     -0.5812469733,       -1.51441967,       2.939539587,      0.2636816523,      -0.568489758
          0,           0,         611,       -21.6595142,      -4.892238968,      -5.409680433,      -12.39523986,      -12.66590075,      -9.994417338,      -17.26076018,      -21.23327617,      -15.91691535,      -16.14157834,      -19.85599777,     -0.5815516007,      -1.514762764,        2.93904998,      0.2639727419,     -0.5691180788
          0,           0,         612,      -21.65577757,      -4.892352694,      -5.409794162,      -12.39370092,      -12.66430017,      -9.993547691,      -17.26087639,      -21.22896863,      -15.91700027,      -16.14157849,      -19.85613096,     -0.5818561147,      -1.515105315,       2.938560969,      0.2642643129,     -0.5697455801
          0,           0,         613,      -21.65204741,      -4.892466039,       -5.40990751,       -12.3921645,       -12.6627022,      -9.992679484,      -17.26099322,      -21.22466866,      -15.91708532,      -16.14157849,      -19.85626473,     -0.5821605153,      -1.515447325,       2.938072556,      0.2645563623,     -0.5703722613
          0,           0,         614,      -21.64832368,      -4.892579006,      -5.410020481,       -12.3906306,      -12.66110683,       -9.99181271,      -17.26111011,      -21.22037622,      -15.91716993,      -16.14157849,      -19.85639855,     -0.5824648025,      -1.515788796,       2.937584741,       0.264848887,     -0.5709981219
          0,           0,         615,      -21.64460639,      -4.892691597,      -5.410133076,      -12.38909921,      -12.65951405,      -9.990947367,      -17.26122697,      -21.21609131,      -15.91725401,      -16.14157849,      -19.85653232,     -0.5827689764,       -1.51612973,       2.937097523,       0.265141884,      -0.571623161
          0,           0,         616,      -21.64089549,      -4.892803814,      -5.410245296,      -12.38757032,      -12.65792385,       -9.99008345,      -17.26071605,      -21.21181389,      -15.91671531,      -16.14119659,      -19.85601149,     -0.5830730369,       -1.51647013,       2.936610903,      0.2654353502,     -0.5722473782
          0,           0,         617,      -21.63719099,      -4.892915659,      -5.410357144,      -12.38604392,      -12.65633623,      -9.989220953,      -17.26144888,      -21.20754395,      -15.91740894,      -16.14156979,      -19.85678756,     -0.5833769842,      -1.516809998,        2.93612488,      0.2657292825,     -0.5728707727
          0,           0,         618,      -21.63349284,      -4.893027134,      -5.410468622,         -12.38452,      -12.65475118,      -9.988359873,      -17.26157722,      -21.20328146,      -15.91750285,      -16.14157829,      -19.85693326,     -0.5836808181,      -1.517149336,       2.935639455,      0.2660236778,      -0.573493344
          0,           0,         619,      -21.62980105,       -4.89313824,      -5.410579732,      -12.38299856,      -12.65316868,      -9.987500205,       -17.2616938,       -21.1990264,      -15.91758457,      -16.14157849,       -19.8570667,     -0.5839845389,      -1.517488146,       2.935154627,      0.2663185332,     -0.5741150914
          0,           0,         620,      -21.62611559,      -4.893248979,      -5.410690475,      -12.38147959,      -12.65158874,      -9.986641945,      -17.26181036,      -21.19477876,      -15.91766575,      -16.14157849,      -19.85720013,     -0.5842881464,       -1.51782643,       2.934670396,      0.2666138455,     -0.5747360144
          0,           0,         621,      -21.62243644,      -4.893359354,      -5.410800854,      -12.37996308,      -12.65001134,      -9.985785088,      -17.26192693,      -21.19053849,      -15.91774638,      -16.14157849,      -19.85733355,     -0.5845916408,       -1.51816419,       2.934186763,      0.2669096116,     -0.5753561123
          0,           0,         622,      -21.61876358,      -4.893469367,      -5.410910869,      -12.37844902,      -12.64843647,      -9.984929629,      -17.26204346,       -21.1863056,      -15.91782643,      -16.14157849,      -19.85746692,     -0.5848950219,      -1.518501429,       2.933703727,      0.2672058286,     -0.5759753845
          0,           0,         623,      -21.61509699,      -4.893579018,      -5.411020525,       -12.3769374,      -12.64686413,      -9.984075565,      -17.26215994,      -21.18208005,      -15.91790587,      -16.14157849,      -19.85760024,       -0.58519829,      -1.518838148,       2.933221288,      0.2675024932,     -0.5765938305
          0,           0,         624,      -21.61143666,      -4.893688311,      -5.411129821,      -12.37542821,      -12.64529431,       -9.98322289,      -17.26227638,      -21.17786182,       -15.9179847,      -16.14157849,      -19.85773349,     -0.5855014449,       -1.51917435,       2.932739446,      0.2677996025,     -0.5772114497
          0,           0,         625,      -21.60778256,      -4.893797247,       -5.41123876,      -12.37392146,        -12.643727,      -9.982371602,      -17.26141625,       -21.1736509,      -15.91709639,      -16.14097552,      -19.85684776,     -0.5858044867,      -1.519510036,       2.932258202,      0.2680971534,     -0.5778282415
          0,           0,         626,      -21.60413468,      -4.893905827,      -5.411347344,      -12.37241712,      -12.64216219,      -9.981521694,      -17.26250818,      -21.16944726,      -15.91813957,      -16.14157619,      -19.85799888,     -0.5861074155,      -1.519845209,       2.931777555,      0.2683951427,     -0.5784442052
          0,           0,         627,        -21.600493,      -4.894014054,      -5.411455575,      -12.37091519,      -12.64059988,      -9.980673164,       -17.2626253,      -21.16525088,      -15.91821734,      -16.14157849,      -19.85813281,     -0.5864102312,      -1.520179871,       2.931297505,      0.2686935675,     -0.5790593404
          0,           0,         628,      -21.59685751,       -4.89412193,      -5.411563454,      -12.36941567,      -12.63904005,      -9.979826006,      -17.26274138,      -21.16106173,      -15.91829347,      -16.14157849,      -19.85826566,     -0.5867129338,      -1.520514023,       2.930818052,      0.2689924246,     -0.5796736465
          0,           0,         629,      -21.59322817,      -4.894229456,      -5.411670983,      -12.36791854,       -12.6374827,      -9.978980216,      -17.26285758,      -21.15687981,      -15.91836913,      -16.14157849,      -19.85839863,     -0.5870155235,      -1.520847669,       2.930339197,       0.269291711,     -0.5802871229
          0,           0,         630,      -21.58960498,      -4.894336634,      -5.411778164,       -12.3664238,      -12.63592783,      -9.978135791,      -17.26297374,      -21.15270508,      -15.91844413,      -16.14157849,      -19.85853156,     -0.5873180001,      -1.521180808,       2.929860938,      0.2695914235,     -0.5808997691
          0,           0,         631,      -21.58598792,      -4.894443465,         -5.411885,      -12.36493144,      -12.63437542,      -9.977292725,      -17.26308986,      -21.14853753,      -15.91851848,      -16.14157849,      -19.85866443,     -0.5876203638,      -1.521513444,       2.929383276,      0.2698915591,     -0.5815115845
          0,           0,         632,      -21.58237697,      -4.894549953,       -5.41199149,      -12.36344145,      -12.63282547,      -9.976451015,      -17.26221968,      -21.14437714,      -15.91761726,      -16.14095673,      -19.85776221,     -0.5879226146,      -1.521845579,       2.928906212,      0.2701921148,     -0.5821225686
          0,           0,         633,      -21.57877212,      -4.894656098,      -5.412097639,      -12.36195382,      -12.63127796,      -9.975610656,      -17.26323049,      -21.14022388,      -15.91857475,      -16.14151867,        -19.858825,     -0.5882247524,      -1.522177214,       2.928429744,      0.2704930875,     -0.5827327209
          0,           0,         634,      -21.57517333,      -4.894761902,      -5.412203446,      -12.36046855,       -12.6297329,      -9.974771645,       -17.2628557,      -21.13607774,      -15.91816216,      -16.14123438,      -19.85843723,     -0.5885267773,      -1.522508352,       2.927953874,       0.270794474,     -0.5833420408
          0,           0,         635,      -21.57158061,      -4.894867367,      -5.412308915,      -12.35898563,      -12.62819027,      -9.973933976,        -17.262795,      -21.13193869,      -15.91805936,      -16.14112982,      -19.85839618,     -0.5888286893,      -1.522838993,         2.9274786,      0.2710962713,     -0.5839505278
          0,           0,         636,      -21.56799392,      -4.894972494,      -5.412414046,      -12.35750505,      -12.62665007,      -9.973097646,      -17.26182796,      -21.12780672,      -15.91706077,      -16.14048988,       -19.8574017,     -0.5891304884,      -1.523169141,       2.927003923,      0.2713984763,     -0.5845581815
          0,           0,         637,      -21.56441325,      -4.895077286,      -5.412518841,       -12.3560268,      -12.62511228,      -9.972262651,      -17.26116227,       -21.1236818,       -15.9163595,      -16.14002602,       -19.8567195,     -0.5894321747,      -1.523498796,       2.926529843,       0.271701086,     -0.5851650013
          0,           0,         638,      -21.56083859,      -4.895181744,      -5.412623303,      -12.35455088,      -12.62357691,      -9.971428987,       -17.2623604,      -21.11956391,      -15.91749815,      -16.14066401,       -19.8579827,     -0.5897337481,      -1.523827962,        2.92605636,      0.2720040973,     -0.5857709867
          0,           0,         639,      -21.55726992,       -4.89528587,      -5.412727432,      -12.35307728,      -12.62204394,      -9.970596649,       -17.2628319,      -21.11545305,      -15.91791835,      -16.14086886,      -19.85848687,     -0.5900352087,      -1.524156638,       2.925583474,      0.2723075071,     -0.5863761373
          0,           0,         640,      -21.55370721,      -4.895389666,      -5.412831231,      -12.35160598,      -12.62051337,      -9.969765634,      -17.26227719,      -21.11134917,      -15.91732496,      -16.14045331,      -19.85791906,     -0.5903365564,      -1.524484829,       2.925111184,      0.2726113123,     -0.5869804525
          0,           0,         641,      -21.55015046,      -4.895493132,      -5.412934701,      -12.35013699,      -12.61898518,      -9.968935936,      -17.26225188,      -21.10725227,      -15.91725351,      -16.14037055,      -19.85790412,     -0.5906377914,      -1.524812534,       2.924639491,      0.2729155099,     -0.5875839319
          0,           0,         642,      -21.54659965,      -4.895596272,      -5.413037844,       -12.3486703,      -12.61745938,      -9.968107554,      -17.26286706,      -21.10316233,      -15.91781323,      -16.14067329,      -19.85855807,     -0.5909389136,      -1.525139756,       2.924168395,      0.2732200967,      -0.588186575
          0,           0,         643,      -21.54305475,      -4.895699086,      -5.413140662,       -12.3472059,      -12.61593595,      -9.967280481,      -17.26328825,      -21.09907932,      -15.91818068,      -16.14085397,       -19.8590092,     -0.5912399231,      -1.525466497,       2.923697895,      0.2735250698,     -0.5887883814
          0,           0,         644,      -21.53951575,      -4.895801577,      -5.413243156,      -12.34574377,      -12.61441489,      -9.966454715,      -17.26388127,      -21.09500323,      -15.91871668,      -16.14114249,      -19.85963704,     -0.5915408197,      -1.525792758,       2.923227992,      0.2738304261,     -0.5893893507
          0,           0,         645,      -21.53598265,      -4.895903745,      -5.413345328,      -12.34428392,      -12.61289619,       -9.96563025,      -17.26356164,      -21.09093403,      -15.91835208,      -16.14089306,      -19.85931695,     -0.5918416037,      -1.526118541,       2.922758685,      0.2741361625,     -0.5899894823
          0,           0,         646,       -21.5324554,      -4.896005593,      -5.413447179,      -12.34282634,      -12.61137984,      -9.964807085,      -17.26302494,      -21.08687171,        -15.917773,      -16.14050621,      -19.85876799,     -0.5921422749,      -1.526443849,       2.922289975,      0.2744422759,     -0.5905887759
          0,           0,         647,      -21.52893401,      -4.896107122,      -5.413548712,      -12.34137101,      -12.60986584,      -9.963985213,      -17.26372583,      -21.08281625,      -15.91841287,      -16.14085056,        -19.859512,     -0.5924428334,      -1.526768682,       2.921821861,      0.2747487633,     -0.5911872311
          0,           0,         648,      -21.52541846,      -4.896208334,      -5.413649927,      -12.33991794,      -12.60835417,      -9.963164632,      -17.26398348,      -21.07876763,      -15.91861507,      -16.14093424,      -19.85979264,     -0.5927432792,      -1.527093042,       2.921354344,      0.2750556216,     -0.5917848475
          0,           0,         649,      -21.52190872,      -4.896309231,      -5.413750827,      -12.33846711,      -12.60684484,      -9.962345337,      -17.26417174,      -21.07472583,      -15.91874808,      -16.14097732,      -19.86000073,     -0.5930436124,       -1.52741693,       2.920887423,      0.2753628478,     -0.5923816246
          0,           0,         650,      -21.51840479,      -4.896409813,      -5.413851413,      -12.33701852,      -12.60533783,      -9.961527325,      -17.26420683,      -21.07069083,      -15.91872949,      -16.14093098,      -19.86004865,     -0.5933438328,       -1.52774035,       2.920421098,      0.2756704388,     -0.5929775622
          0,           0,         651,      -21.51490664,      -4.896510083,      -5.413951687,      -12.33557216,      -12.60383314,      -9.960710591,      -17.26457596,      -21.06666261,      -15.91903891,       -16.1410829,      -19.86044582,     -0.5936439406,      -1.528063302,        2.91995537,      0.2759783915,     -0.5935726598
          0,           0,         652,      -21.51141426,      -4.896610043,       -5.41405165,      -12.33412802,      -12.60233075,      -9.959895132,      -17.26498719,      -21.06264115,      -15.91938883,      -16.14125936,      -19.86088707,     -0.5939439358,      -1.528385787,       2.919490237,       0.276286703,      -0.594166917
          0,           0,         653,      -21.50792764,      -4.896709693,      -5.414151303,       -12.3326861,      -12.60083067,      -9.959080944,      -17.26525761,      -21.05862643,      -15.91959926,      -16.14135147,      -19.86118111,     -0.5942438184,      -1.528707808,       2.919025701,      0.2765953701,     -0.5947603333
          0,           0,         654,      -21.50444675,      -4.896809036,       -5.41425065,      -12.33124638,      -12.59933289,      -9.958268023,      -17.26530368,      -21.05461845,      -15.91958814,      -16.14131283,      -19.86124051,     -0.5945435883,      -1.529029366,       2.918561761,      0.2769043899,     -0.5953529064
          0,           0,         655,      -21.50097158,      -4.896908072,       -5.41434969,      -12.32980887,       -12.5978374,      -9.957456365,      -17.26549168,      -21.05061716,      -15.91971576,      -16.14135689,      -19.86144835,     -0.5948432456,      -1.529350462,       2.918098417,      0.2772137592,     -0.5959446357
          0,           0,         656,      -21.49750212,      -4.897006804,      -5.414448425,      -12.32837356,      -12.59634419,      -9.956645966,      -17.26577646,      -21.04662257,      -15.91993762,      -16.14145694,      -19.86175746,     -0.5951427903,      -1.529671099,       2.917635669,      0.2775234751,     -0.5965355209
          0,           0,         657,      -21.49403834,      -4.897105233,      -5.414546858,      -12.32694043,      -12.59485325,      -9.955836823,      -17.26592503,      -21.04263465,      -15.92002468,       -16.1414777,      -19.86192407,     -0.5954422224,      -1.529991278,       2.917173517,      0.2778335345,     -0.5971255615
          0,           0,         658,      -21.49058024,      -4.897203361,      -5.414644989,      -12.32550948,      -12.59336458,      -9.955028932,      -17.26589724,      -21.03865337,      -15.91993761,      -16.14139505,      -19.86190616,      -0.595741542,      -1.530310999,        2.91671196,      0.2781439345,      -0.597714757
          0,           0,         659,       -21.4871278,      -4.897301189,      -5.414742821,      -12.32408071,      -12.59187818,      -9.954222289,      -17.26610611,      -21.03467873,      -15.92008216,      -16.14144969,      -19.86213586,      -0.596040749,      -1.530630266,          2.916251,      0.2784546718,     -0.5983031071
          0,           0,         660,      -21.48368099,      -4.897398719,      -5.414840354,       -12.3226541,      -12.59039403,       -9.95341689,      -17.26621047,      -21.03071071,      -15.92012316,      -16.14144359,       -19.8622562,     -0.5963398435,      -1.530949079,       2.915790635,      0.2787657436,     -0.5988906113
          0,           0,         661,      -21.48023982,      -4.897495952,       -5.41493759,      -12.32122966,      -12.58891212,      -9.952612731,      -17.26636907,      -21.02674928,       -15.9202165,      -16.14146933,       -19.8624333,     -0.5966388254,      -1.531267439,       2.915330866,      0.2790771469,     -0.5994772692
          0,           0,         662,      -21.47680425,      -4.897592889,      -5.415034531,      -12.31980737,      -12.58743246,       -9.95180981,      -17.26647174,      -21.02279443,      -15.92025403,      -16.14146255,      -19.86255187,     -0.5969376947,      -1.531585349,       2.914871693,      0.2793888785,     -0.6000630804
          0,           0,         663,      -21.47337427,      -4.897689533,      -5.415131179,      -12.31838722,      -12.58595504,      -9.951008121,      -17.26662483,      -21.01884613,      -15.92034009,      -16.14148503,       -19.8627232,     -0.5972364516,       -1.53190281,       2.914413115,      0.2797009355,     -0.6006480444
          0,           0,         664,      -21.46994988,      -4.897785885,      -5.415227534,      -12.31696922,      -12.58447984,      -9.950207662,      -17.26680351,      -21.01490439,      -15.92045029,       -16.1415228,      -19.86292132,     -0.5975350959,      -1.532219823,       2.913955133,       0.280013315,     -0.6012321609
          0,           0,         665,      -21.46653105,      -4.897881945,      -5.415323598,      -12.31555335,      -12.58300686,      -9.949408428,        -17.266901,      -21.01096916,      -15.92047991,      -16.14151284,      -19.86303443,     -0.5978336278,       -1.53253639,       2.913497746,      0.2803260138,     -0.6018154295
          0,           0,         666,      -21.46311776,      -4.897977717,      -5.415419373,      -12.31413961,       -12.5815361,      -9.948610417,      -17.26634033,      -21.00704045,      -15.91986361,      -16.14111144,      -19.86245865,     -0.5981320472,      -1.532852511,       2.913040954,      0.2806390289,     -0.6023978497
          0,           0,         667,      -21.45971001,        -4.8980732,       -5.41551486,      -12.31272798,      -12.58006755,      -9.947813624,      -17.26712806,      -21.00311822,      -15.92056774,      -16.14150976,      -19.86329428,      -0.598430354,       -1.53316819,       2.912584758,      0.2809523575,     -0.6029794212
          0,           0,         668,      -21.45630778,      -4.898168398,       -5.41561006,      -12.31131847,       -12.5786012,      -9.947018046,      -17.26727617,      -20.99920246,      -15.92064405,      -16.14153124,      -19.86346035,     -0.5987285484,      -1.533483426,       2.912129157,      0.2812659965,     -0.6035601436
          0,           0,         669,      -21.45291105,       -4.89826331,      -5.415704976,      -12.30991107,      -12.57713705,      -9.946223678,      -17.26740085,      -20.99529316,      -15.92069642,      -16.14153774,      -19.86360192,     -0.5990266303,      -1.533798222,       2.911674152,      0.2815799428,     -0.6041400165
          0,           0,         670,      -21.44951981,      -4.898357938,      -5.415799608,      -12.30850576,      -12.57567508,      -9.945430519,      -17.26747732,      -20.99139029,      -15.92070059,      -16.14151569,      -19.86369299,     -0.5993245998,      -1.534112578,       2.911219741,      0.2818941936,     -0.6047190396
          0,           0,         671,      -21.44613403,      -4.898452285,      -5.415893959,      -12.30710255,       -12.5742153,      -9.944638563,      -17.26760398,      -20.98749385,      -15.92075288,      -16.14152291,      -19.86383663,     -0.5996224569,      -1.534426496,       2.910765926,      0.2822087458,     -0.6052972125
          0,           0,         672,      -21.44275372,      -4.898546351,      -5.415988028,      -12.30570143,      -12.57275769,      -9.943847808,      -17.26774612,       -20.9836038,      -15.92081926,      -16.14153909,      -19.86399646,     -0.5999202015,      -1.534739978,       2.910312705,      0.2825235966,     -0.6058745348
          0,           0,         673,      -21.43937885,      -4.898640138,      -5.416081819,      -12.30430239,      -12.57130225,      -9.943058249,      -17.26787027,      -20.97972014,      -15.92086701,      -16.14154491,      -19.86413746,     -0.6002178337,      -1.535053025,       2.909860079,      0.2828387428,     -0.6064510062
          0,           0,         674,       -21.4360094,      -4.898733647,      -5.416175331,      -12.30290542,      -12.56984898,      -9.942269884,      -17.26800749,      -20.97584285,      -15.92092647,      -16.14155852,      -19.86429215,     -0.6005153535,      -1.535365638,       2.909408049,      0.2831541815,     -0.6070266263
          0,           0,         675,      -21.43264537,       -4.89882688,      -5.416268568,      -12.30151052,      -12.56839786,      -9.941482709,      -17.26712401,      -20.97197191,      -15.91998764,      -16.14096088,      -19.86337771,     -0.6008127608,      -1.535677818,       2.908956612,      0.2834699099,     -0.6076013948
          0,           0,         676,      -21.42928674,      -4.898919838,      -5.416361529,      -12.30011768,      -12.56694889,       -9.94069672,       -17.2682481,       -20.9681073,      -15.92100909,      -16.14156429,      -19.86456608,     -0.6011100558,      -1.535989567,       2.908505771,      0.2837859248,     -0.6081753114
          0,           0,         677,      -21.42593349,      -4.899012523,      -5.416454217,      -12.29872689,      -12.56550207,      -9.939911913,      -17.26836721,        -20.964249,      -15.92104759,      -16.14156895,      -19.86470175,     -0.6014072384,      -1.536300886,       2.908055524,      0.2841022235,     -0.6087483756
          0,           0,         678,       -21.4225856,      -4.899104935,      -5.416546633,      -12.29733816,      -12.56405738,      -9.939128286,      -17.26848267,      -20.96039701,      -15.92108144,      -16.14156985,      -19.86483361,     -0.6017043086,      -1.536611777,       2.907605872,      0.2844188029,     -0.6093205873
          0,           0,         679,      -21.41924307,      -4.899197076,      -5.416638778,      -12.29595146,      -12.56261483,      -9.938345834,      -17.26858272,       -20.9565513,      -15.92109913,      -16.14156162,      -19.86494932,     -0.6020012664,       -1.53692224,       2.907156814,      0.2847356601,      -0.609891946
          0,           0,         680,      -21.41590588,      -4.899288948,      -5.416730653,      -12.29456681,       -12.5611744,      -9.937564555,      -17.26868293,      -20.95271186,      -15.92111587,      -16.14155337,      -19.86506519,     -0.6022981118,      -1.537232277,        2.90670835,      0.2850527921,     -0.6104624514
          0,           0,         681,      -21.41257402,      -4.899380552,       -5.41682226,      -12.29318418,      -12.55973609,      -9.936784445,      -17.26879734,      -20.94887866,      -15.92114532,      -16.14155341,      -19.86519594,     -0.6025948449,      -1.537541889,       2.906260481,      0.2853701961,     -0.6110321033
          0,           0,         682,      -21.40924747,      -4.899471889,      -5.416913601,      -12.29180357,      -12.55829989,        -9.9360055,      -17.26889055,       -20.9450517,      -15.92115296,      -16.14154101,      -19.86530446,     -0.6028914656,      -1.537851077,       2.905813206,      0.2856878691,     -0.6116009013
          0,           0,         683,      -21.40592621,      -4.899562961,      -5.417004677,      -12.29042498,      -12.55686581,      -9.935227717,      -17.26900258,      -20.94123095,      -15.92117778,      -16.14153963,       -19.8654327,      -0.603187974,      -1.538159844,       2.905366525,      0.2860058083,     -0.6121688452
